timestamp,temperature_c,pressure_hpa,humidity_percent,light_lux,distance_cm,object_detected
2026-05-01T16:49:12,27.3,839.83,64.74,40.83,100.0,0
2026-05-01T16:49:13,27.39,839.83,67.49,40.83,100.0,0
2026-05-01T16:49:14,27.42,839.8,69.49,40.83,100.0,0
2026-05-01T16:49:15,27.47,839.81,71.34,40.83,100.0,0
2026-05-01T16:49:16,27.55,839.82,73.05,40.83,100.0,0
2026-05-01T16:49:17,27.57,839.82,74.45,40.83,100.0,0
2026-05-01T16:49:18,27.43,839.83,74.57,40.83,100.0,0
2026-05-01T16:49:19,27.45,839.83,74.68,40.83,100.0,0
2026-05-01T16:49:20,27.46,839.83,74.9,40.83,100.0,0
2026-05-01T16:49:21,27.44,839.82,74.67,40.83,100.0,0
2026-05-01T16:49:22,27.45,839.85,74.53,40.83,100.0,0
2026-05-01T16:49:23,27.48,839.87,74.64,40.83,100.0,0
2026-05-01T16:49:24,27.54,839.85,75.4,40.83,100.0,0
2026-05-01T16:49:25,27.55,839.85,76.02,40.83,100.0,0
2026-05-01T16:49:26,27.55,839.8,76.39,40.83,100.0,0
2026-05-01T16:49:27,27.56,839.88,76.68,40.83,100.0,0
2026-05-01T16:49:28,27.58,839.83,76.92,40.83,100.0,0
2026-05-01T16:49:29,27.65,839.86,77.33,40.83,100.0,0
2026-05-01T16:49:30,27.64,839.84,77.48,40.83,100.0,0
2026-05-01T16:49:31,27.71,839.87,78.05,40.83,100.0,0
2026-05-01T16:49:32,27.65,839.84,77.65,40.83,100.0,0
2026-05-01T16:49:33,27.62,839.84,76.83,40.83,100.0,0
2026-05-01T16:49:34,27.6,839.84,75.29,40.83,100.0,0
2026-05-01T16:49:35,27.59,839.87,72.83,40.83,100.0,0
2026-05-01T16:49:36,27.57,839.86,69.27,40.83,100.0,0
2026-05-01T16:49:37,27.59,839.85,67.84,40.83,100.0,0
2026-05-01T16:49:38,27.61,839.85,67.12,40.83,100.0,0
2026-05-01T16:49:39,27.65,839.86,67.39,40.83,100.0,0
2026-05-01T16:49:40,27.71,839.87,68.2,40.83,100.0,0
2026-05-01T16:49:41,27.68,839.86,68.09,40.83,100.0,0
2026-05-01T16:49:42,27.65,839.89,66.31,40.83,100.0,0
2026-05-01T16:49:43,27.64,839.87,63.84,40.83,100.0,0
2026-05-01T16:49:44,27.64,839.84,62.5,40.83,100.0,0
2026-05-01T16:49:46,27.64,839.85,60.66,40.83,100.0,0
2026-05-01T16:49:47,27.62,839.83,57.03,40.83,100.0,0
2026-05-01T16:49:48,27.6,839.84,53.45,40.83,100.0,0
2026-05-01T16:49:49,27.6,839.84,50.79,40.83,100.0,0
2026-05-01T16:49:50,27.63,839.83,51.48,40.83,100.0,0
2026-05-01T16:49:51,27.71,839.83,53.56,40.83,100.0,0
2026-05-01T16:49:52,27.73,839.82,55.1,40.83,100.0,0
2026-05-01T16:49:53,27.75,839.82,56.73,40.83,100.0,0
2026-05-01T16:49:54,27.72,839.83,55.83,40.83,100.0,0
2026-05-01T16:49:55,27.72,839.82,53.8,40.83,100.0,0
2026-05-01T16:49:56,27.72,839.83,52.7,40.83,100.0,0
2026-05-01T16:49:57,27.72,839.82,51.91,40.83,100.0,0
2026-05-01T16:49:58,27.73,839.82,51.7,40.83,100.0,0
2026-05-01T16:49:59,27.73,839.82,50.65,40.83,100.0,0
2026-05-01T16:50:00,27.73,839.78,49.09,40.83,100.0,0
2026-05-01T16:50:01,27.77,839.81,49.93,40.83,100.0,0
2026-05-01T16:50:02,27.81,839.84,51.15,40.83,100.0,0
2026-05-01T16:50:03,27.82,839.81,50.99,40.83,100.0,0
2026-05-01T16:50:04,27.82,839.83,49.26,40.83,100.0,0
2026-05-01T16:50:05,27.83,839.83,49.04,40.83,100.0,0
2026-05-01T16:50:06,27.84,839.84,49.02,40.83,100.0,0
2026-05-01T16:50:07,27.86,839.81,49.74,40.83,100.0,0
2026-05-01T16:50:08,27.87,839.82,49.8,40.83,100.0,0
2026-05-01T16:50:09,27.89,839.82,50.19,40.83,100.0,0
2026-05-01T16:50:10,27.93,839.81,51.28,40.83,100.0,0
2026-05-01T16:50:11,28.07,839.82,52.34,40.83,100.0,0
2026-05-01T16:50:12,28.03,839.83,52.12,40.83,100.0,0
2026-05-01T16:50:13,28.01,839.83,51.78,40.83,100.0,0
2026-05-01T16:50:14,28.02,839.8,51.52,40.83,100.0,0
2026-05-01T16:50:15,28.03,839.83,51.44,40.83,100.0,0
2026-05-01T16:50:16,28.06,839.82,51.55,40.83,100.0,0
2026-05-01T16:50:17,28.09,839.81,51.56,40.83,100.0,0
2026-05-01T16:50:18,28.12,839.8,51.59,40.83,100.0,0
2026-05-01T16:50:19,28.15,839.85,51.75,40.83,100.0,0
2026-05-01T16:50:20,28.19,839.8,51.81,40.83,100.0,0
2026-05-01T16:50:21,28.18,839.81,51.14,40.83,100.0,0
2026-05-01T16:50:22,28.2,839.81,50.78,40.83,100.0,0
2026-05-01T16:50:24,28.19,839.82,49.85,40.83,100.0,0
2026-05-01T16:50:25,28.18,839.84,48.65,40.83,100.0,0
2026-05-01T16:50:26,28.19,839.8,48.19,40.83,100.0,0
2026-05-01T16:50:27,28.19,839.8,47.67,40.83,100.0,0
2026-05-01T16:50:28,28.23,839.81,47.65,40.83,100.0,0
2026-05-01T16:50:29,28.27,839.81,47.7,40.83,100.0,0
2026-05-01T16:50:30,28.28,839.81,47.68,40.83,100.0,0
2026-05-01T16:50:31,28.33,839.78,47.6,40.83,100.0,0
2026-05-01T16:50:32,28.32,839.79,47.39,40.83,100.0,0
2026-05-01T16:50:33,28.35,839.81,47.2,40.83,100.0,0
2026-05-01T16:50:34,28.37,839.8,46.83,40.83,100.0,0
2026-05-01T16:50:35,28.37,839.82,46.57,40.83,100.0,0
2026-05-01T16:50:36,28.4,839.81,46.25,40.83,100.0,0
2026-05-01T16:50:37,28.45,839.82,46.11,40.83,100.0,0
2026-05-01T16:50:38,28.44,839.8,45.46,40.83,100.0,0
2026-05-01T16:50:39,28.43,839.78,45.1,40.83,100.0,0
2026-05-01T16:50:40,28.45,839.79,44.87,40.83,100.0,0
2026-05-01T16:50:41,28.46,839.79,44.38,40.83,100.0,0
2026-05-01T16:50:42,28.47,839.81,44.15,40.83,100.0,0
2026-05-01T16:50:43,28.47,839.81,43.85,40.83,100.0,0
2026-05-01T16:50:44,28.48,839.83,43.65,40.83,100.0,0
2026-05-01T16:50:45,28.51,839.84,43.45,40.83,100.0,0
2026-05-01T16:50:46,28.54,839.81,43.56,40.83,100.0,0
2026-05-01T16:50:47,28.57,839.84,43.12,40.83,100.0,0
2026-05-01T16:50:48,28.55,839.81,42.42,40.83,100.0,0
2026-05-01T16:50:49,28.55,839.82,41.8,40.83,100.0,0
2026-05-01T16:50:50,28.64,839.77,42.68,40.83,100.0,0
2026-05-01T16:50:51,28.65,839.8,43.05,40.83,100.0,0
2026-05-01T16:50:52,28.63,839.79,42.47,40.83,100.0,0
2026-05-01T16:50:53,28.62,839.79,41.7,40.83,100.0,0
2026-05-01T16:50:54,28.62,839.82,41.24,40.83,100.0,0
2026-05-01T16:50:55,28.63,839.79,41.1,40.83,100.0,0
2026-05-01T16:50:56,28.63,839.75,40.8,40.83,100.0,0
2026-05-01T16:50:57,28.64,839.76,40.5,40.83,100.0,0
2026-05-01T16:50:58,28.64,839.81,40.42,40.83,100.0,0
2026-05-01T16:50:59,28.65,839.79,40.57,40.83,100.0,0
2026-05-01T16:51:01,28.66,839.77,40.35,40.83,100.0,0
2026-05-01T16:51:02,28.66,839.82,40.35,40.83,100.0,0
2026-05-01T16:51:03,28.66,839.8,40.08,40.83,100.0,0
2026-05-01T16:51:04,28.66,839.78,39.75,40.83,100.0,0
2026-05-01T16:51:05,28.67,839.81,39.76,40.83,100.0,0
2026-05-01T16:51:06,28.88,839.77,40.97,40.83,100.0,0
2026-05-01T16:51:07,28.95,839.8,41.7,40.83,100.0,0
2026-05-01T16:51:08,28.95,839.78,42.01,40.83,100.0,0
2026-05-01T16:51:09,29.01,839.79,42.27,40.83,100.0,0
2026-05-01T16:51:10,29.03,839.77,42.17,40.83,100.0,0
2026-05-01T16:51:11,29.05,839.77,42.02,40.83,100.0,0
2026-05-01T16:51:12,29.06,839.78,41.88,40.83,100.0,0
2026-05-01T16:51:13,29.08,839.76,41.79,40.83,100.0,0
2026-05-01T16:51:14,29.12,839.8,41.71,40.83,100.0,0
2026-05-01T16:51:15,29.12,839.77,41.67,40.83,100.0,0
2026-05-01T16:51:16,29.14,839.78,41.87,40.83,100.0,0
2026-05-01T16:51:17,29.15,839.79,41.88,40.83,100.0,0
2026-05-01T16:51:18,29.15,839.8,41.58,40.83,100.0,0
2026-05-01T16:51:19,29.16,839.78,41.59,40.83,100.0,0
2026-05-01T16:51:20,29.19,839.79,41.69,40.83,100.0,0
2026-05-01T16:51:21,29.29,839.76,42.1,40.83,100.0,0
2026-05-01T16:51:22,29.44,839.78,42.24,40.83,100.0,0
2026-05-01T16:51:23,29.55,839.78,42.53,40.83,100.0,0
2026-05-01T16:51:24,29.64,839.8,42.83,40.83,100.0,0
2026-05-01T16:51:25,29.66,839.78,43.06,40.83,100.0,0
2026-05-01T16:51:26,29.66,839.81,43.25,40.83,100.0,0
2026-05-01T16:51:27,29.64,839.82,43.15,40.83,100.0,0
2026-05-01T16:51:28,29.62,839.78,42.79,40.83,100.0,0
2026-05-01T16:51:29,29.63,839.78,43.05,40.83,100.0,0
2026-05-01T16:51:30,29.79,839.75,43.4,40.83,100.0,0
2026-05-01T16:51:31,29.72,839.78,43.16,40.83,100.0,0
2026-05-01T16:51:32,29.67,839.76,42.8,40.83,100.0,0
2026-05-01T16:51:33,29.66,839.77,42.62,40.83,100.0,0
2026-05-01T16:51:34,29.73,839.77,42.37,40.83,100.0,0
2026-05-01T16:51:35,29.68,839.77,42.1,40.83,100.0,0
2026-05-01T16:51:36,29.66,839.8,41.75,40.83,100.0,0
2026-05-01T16:51:38,29.66,839.79,40.32,40.83,100.0,0
2026-05-01T16:51:39,29.81,839.77,40.58,40.83,100.0,0
2026-05-01T16:51:40,30.06,839.78,43.56,40.0,100.0,0
2026-05-01T16:51:41,30.03,839.8,45.45,40.0,100.0,0
2026-05-01T16:51:42,29.89,839.78,44.93,40.0,100.0,0
2026-05-01T16:51:43,29.88,839.79,44.63,40.0,100.0,0
2026-05-01T16:51:44,29.87,839.79,44.04,40.0,100.0,0
2026-05-01T16:51:45,29.88,839.8,43.62,40.0,100.0,0
2026-05-01T16:51:46,29.86,839.78,43.41,40.0,100.0,0
2026-05-01T16:51:47,29.78,839.79,42.61,40.0,100.0,0
2026-05-01T16:51:48,29.75,839.77,42.1,40.0,100.0,0
2026-05-01T16:51:49,29.98,839.77,42.71,40.0,100.0,0
2026-05-01T16:51:50,30.23,839.74,44.31,40.0,100.0,0
2026-05-01T16:51:51,30.35,839.74,45.74,40.0,100.0,0
2026-05-01T16:51:52,30.48,839.77,47.49,40.0,100.0,0
2026-05-01T16:51:53,30.34,839.78,47.66,40.0,100.0,0
2026-05-01T16:51:54,30.15,839.77,45.75,40.0,100.0,0
2026-05-01T16:51:55,30.05,839.79,43.82,40.0,100.0,0
2026-05-01T16:51:56,29.97,839.76,41.72,40.0,100.0,0
2026-05-01T16:51:57,29.92,839.79,39.76,40.0,100.0,0
2026-05-01T16:51:58,29.85,839.77,36.99,40.0,100.0,0
2026-05-01T16:51:59,29.78,839.74,35.59,40.0,100.0,0
2026-05-01T16:52:00,30.0,839.78,38.58,40.0,100.0,0
2026-05-01T16:52:01,29.91,839.77,39.9,40.0,100.0,0
