timestamp,temperature_c,pressure_hpa,humidity_percent,light_lux,distance_cm,object_detected
2026-05-01T16:16:08,26.82,839.9,20.09,94.17,100.0,0
2026-05-01T16:16:09,26.83,839.88,20.14,94.17,100.0,0
2026-05-01T16:16:10,26.83,839.85,20.14,94.17,100.0,0
2026-05-01T16:16:11,26.82,839.86,20.17,94.17,100.0,0
2026-05-01T16:16:12,26.82,839.88,20.18,91.67,100.0,0
2026-05-01T16:16:13,26.82,839.88,20.18,91.67,100.0,0
2026-05-01T16:16:14,26.81,839.88,20.17,91.67,100.0,0
2026-05-01T16:16:15,26.8,839.85,20.13,90.83,100.0,0
2026-05-01T16:16:16,26.81,839.87,20.11,90.83,100.0,0
2026-05-01T16:16:17,26.8,839.87,20.1,91.67,100.0,0
2026-05-01T16:16:18,26.8,839.87,20.11,90.83,100.0,0
2026-05-01T16:16:19,26.8,839.85,20.11,90.83,100.0,0
2026-05-01T16:16:20,26.8,839.88,20.11,91.67,100.0,0
2026-05-01T16:16:21,26.8,839.85,20.11,91.67,100.0,0
2026-05-01T16:16:22,26.8,839.88,20.09,91.67,100.0,0
2026-05-01T16:16:23,26.79,839.84,20.08,91.67,100.0,0
2026-05-01T16:16:24,26.8,839.84,20.06,91.67,100.0,0
2026-05-01T16:16:25,26.79,839.86,20.05,91.67,100.0,0
2026-05-01T16:16:27,26.79,839.88,20.06,90.83,100.0,0
2026-05-01T16:16:28,26.79,839.86,20.08,88.33,100.0,0
2026-05-01T16:16:29,26.78,839.85,20.09,87.5,100.0,0
2026-05-01T16:16:30,26.78,839.87,20.1,87.5,100.0,0
2026-05-01T16:16:31,26.78,839.86,20.12,87.5,100.0,0
2026-05-01T16:16:32,26.78,839.91,20.15,87.5,100.0,0
2026-05-01T16:16:33,26.78,839.87,20.16,88.33,100.0,0
2026-05-01T16:16:34,26.78,839.86,20.17,88.33,100.0,0
2026-05-01T16:16:35,26.78,839.86,20.16,88.33,100.0,0
2026-05-01T16:16:36,26.77,839.87,20.13,88.33,100.0,0
2026-05-01T16:16:37,26.77,839.85,20.11,88.33,100.0,0
2026-05-01T16:16:38,26.77,839.87,20.09,88.33,100.0,0
2026-05-01T16:16:39,26.76,839.88,20.04,87.5,100.0,0
2026-05-01T16:16:40,26.77,839.86,20.08,88.33,100.0,0
2026-05-01T16:16:41,26.77,839.86,20.09,88.33,100.0,0
2026-05-01T16:16:42,26.77,839.88,20.1,87.5,100.0,0
2026-05-01T16:16:43,26.76,839.89,20.12,88.33,100.0,0
2026-05-01T16:16:44,26.76,839.87,20.13,87.5,100.0,0
2026-05-01T16:16:45,26.76,839.87,20.16,88.33,100.0,0
2026-05-01T16:16:46,26.76,839.87,20.17,87.5,100.0,0
2026-05-01T16:16:47,26.76,839.87,20.17,87.5,100.0,0
2026-05-01T16:16:48,26.76,839.86,20.16,87.5,100.0,0
2026-05-01T16:16:49,26.76,839.89,20.14,87.5,100.0,0
2026-05-01T16:16:50,26.75,839.89,20.14,87.5,100.0,0
2026-05-01T16:16:51,26.75,839.86,20.17,87.5,100.0,0
2026-05-01T16:16:52,26.75,839.88,20.18,87.5,100.0,0
2026-05-01T16:16:53,26.75,839.87,20.19,87.5,100.0,0
2026-05-01T16:16:54,26.75,839.88,20.2,87.5,100.0,0
2026-05-01T16:16:55,26.75,839.89,20.21,87.5,100.0,0
2026-05-01T16:16:56,26.74,839.85,20.21,87.5,100.0,0
2026-05-01T16:16:57,26.75,839.89,20.21,87.5,100.0,0
2026-05-01T16:16:58,26.74,839.87,20.22,87.5,100.0,0
2026-05-01T16:16:59,26.75,839.9,20.22,87.5,100.0,0
2026-05-01T16:17:00,26.74,839.86,20.22,87.5,100.0,0
2026-05-01T16:17:02,26.74,839.89,20.22,87.5,100.0,0
2026-05-01T16:17:03,26.74,839.87,20.22,87.5,100.0,0
2026-05-01T16:17:04,26.74,839.88,20.24,87.5,100.0,0
2026-05-01T16:17:05,26.74,839.89,20.24,87.5,100.0,0
2026-05-01T16:17:06,26.73,839.9,20.24,87.5,100.0,0
2026-05-01T16:17:07,26.73,839.87,20.22,87.5,100.0,0
2026-05-01T16:17:08,26.73,839.9,20.22,87.5,100.0,0
2026-05-01T16:17:09,26.73,839.88,20.22,87.5,100.0,0
2026-05-01T16:17:10,26.73,839.88,20.22,87.5,100.0,0
2026-05-01T16:17:11,26.73,839.91,20.22,87.5,100.0,0
2026-05-01T16:17:12,26.73,839.91,20.22,87.5,100.0,0
2026-05-01T16:17:13,26.73,839.92,20.21,87.5,100.0,0
2026-05-01T16:17:14,26.72,839.9,20.2,87.5,100.0,0
2026-05-01T16:17:15,26.72,839.91,20.2,87.5,100.0,0
2026-05-01T16:17:16,26.72,839.91,20.19,87.5,100.0,0
2026-05-01T16:17:17,26.71,839.9,20.18,90.83,100.0,0
2026-05-01T16:17:18,26.71,839.9,20.18,90.83,100.0,0
2026-05-01T16:17:19,26.71,839.89,20.18,91.67,100.0,0
2026-05-01T16:17:20,26.72,839.89,20.18,91.67,100.0,0
2026-05-01T16:17:21,26.71,839.89,20.19,91.67,100.0,0
2026-05-01T16:17:22,26.71,839.88,20.21,90.83,100.0,0
2026-05-01T16:17:23,26.71,839.9,20.21,90.83,100.0,0
2026-05-01T16:17:24,26.71,839.89,20.21,90.83,100.0,0
2026-05-01T16:17:25,26.71,839.89,20.22,90.83,100.0,0
2026-05-01T16:17:26,26.7,839.9,20.23,90.83,100.0,0
