timestamp,temperature_c,pressure_hpa,humidity_percent,light_lux,distance_cm,object_detected
2026-05-01T16:57:12,27.2,839.76,55.1,42.5,100.0,0
2026-05-01T16:57:13,27.25,839.81,60.12,42.5,100.0,0
2026-05-01T16:57:14,27.25,839.78,61.58,42.5,100.0,0
2026-05-01T16:57:15,27.29,839.79,63.57,42.5,100.0,0
2026-05-01T16:57:17,27.35,839.79,66.08,42.5,100.0,0
2026-05-01T16:57:18,27.54,839.81,69.85,42.5,100.0,0
2026-05-01T16:57:19,27.44,839.83,70.02,57.5,100.0,0
2026-05-01T16:57:20,27.24,839.79,55.24,58.33,100.0,0
2026-05-01T16:57:21,27.24,839.81,42.35,58.33,100.0,0
2026-05-01T16:57:22,27.23,839.8,35.57,58.33,100.0,0
2026-05-01T16:57:23,27.23,839.8,31.51,58.33,100.0,0
2026-05-01T16:57:24,27.22,839.76,29.0,58.33,100.0,0
2026-05-01T16:57:25,27.21,839.75,27.43,57.5,100.0,0
2026-05-01T16:57:53,27.39,839.8,62.07,53.33,100.0,0
2026-05-01T16:57:54,27.24,839.8,63.16,52.5,100.0,0
2026-05-01T16:57:55,27.22,839.8,61.58,53.33,100.0,0
2026-05-01T16:57:56,27.24,839.8,61.11,47.5,100.0,0
2026-05-01T16:57:57,27.23,839.81,58.95,38.33,100.0,0
2026-05-01T16:57:58,27.25,839.82,57.98,38.33,100.0,0
2026-05-01T16:57:59,27.27,839.82,58.77,56.67,100.0,0
2026-05-01T16:58:00,27.29,839.84,60.65,73.33,100.0,0
2026-05-01T16:58:01,27.29,839.85,61.84,72.5,100.0,0
2026-05-01T16:58:02,27.3,839.82,62.88,72.5,100.0,0
2026-05-01T16:58:03,27.22,839.81,55.05,60.83,100.0,0
2026-05-01T16:58:13,27.16,839.78,27.53,72.5,100.0,0
2026-05-01T16:58:14,27.24,839.82,42.19,71.67,100.0,0
2026-05-01T16:58:15,27.25,839.83,48.58,71.67,100.0,0
2026-05-01T16:58:16,27.25,839.83,50.77,72.5,100.0,0
2026-05-01T16:58:17,27.27,839.83,53.62,71.67,100.0,0
2026-05-01T16:58:18,27.26,839.83,54.18,71.67,100.0,0
2026-05-01T16:58:19,27.27,839.86,53.74,71.67,100.0,0
2026-05-01T16:58:20,27.31,839.86,56.47,71.67,100.0,0
2026-05-01T16:58:21,27.33,839.84,58.79,71.67,100.0,0
2026-05-01T16:58:22,27.36,839.86,61.25,71.67,100.0,0
2026-05-01T16:58:23,27.4,839.85,63.83,70.83,100.0,0
2026-05-01T16:58:24,27.41,839.82,65.47,70.83,100.0,0
2026-05-01T16:58:25,27.43,839.84,66.93,70.83,100.0,0
2026-05-01T16:58:26,27.44,839.85,67.87,71.67,100.0,0
2026-05-01T16:58:27,27.45,839.86,68.49,71.67,100.0,0
2026-05-01T16:58:28,27.47,839.86,69.31,70.83,100.0,0
2026-05-01T16:58:29,27.47,839.88,69.93,70.83,100.0,0
2026-05-01T16:58:30,27.46,839.86,69.96,70.83,100.0,0
2026-05-01T16:58:31,27.5,839.86,70.36,70.83,100.0,0
2026-05-01T16:58:33,27.53,839.88,70.87,70.83,100.0,0
2026-05-01T16:58:34,27.47,839.86,69.06,70.83,100.0,0
2026-05-01T16:58:35,27.47,839.89,66.7,70.83,100.0,0
2026-05-01T16:58:36,27.45,839.85,64.8,70.83,100.0,0
2026-05-01T16:58:37,27.44,839.86,61.54,70.0,100.0,0
2026-05-01T16:58:38,27.44,839.86,59.64,70.83,100.0,0
2026-05-01T16:58:39,27.46,839.86,58.67,70.0,100.0,0
2026-05-01T16:58:40,27.46,839.84,58.28,70.0,100.0,0
2026-05-01T16:58:41,27.46,839.86,57.27,70.0,100.0,0
2026-05-01T16:58:42,27.47,839.88,56.64,70.0,100.0,0
2026-05-01T16:58:43,27.51,839.87,57.69,70.0,100.0,0
2026-05-01T16:58:44,27.51,839.88,57.23,70.0,100.0,0
2026-05-01T16:58:45,27.5,839.86,56.83,70.0,100.0,0
2026-05-01T16:58:46,27.51,839.88,56.06,70.0,100.0,0
2026-05-01T16:58:47,27.51,839.84,55.49,70.0,100.0,0
2026-05-01T16:58:48,27.52,839.9,54.86,70.83,100.0,0
2026-05-01T16:58:49,27.52,839.87,53.94,70.83,100.0,0
2026-05-01T16:58:50,27.52,839.85,53.35,70.83,100.0,0
2026-05-01T16:58:51,27.53,839.87,53.1,71.67,100.0,0
2026-05-01T16:58:52,27.54,839.85,52.86,72.5,100.0,0
2026-05-01T16:58:53,27.54,839.87,52.64,75.0,100.0,0
2026-05-01T16:58:54,27.56,839.84,53.9,74.17,100.0,0
2026-05-01T16:58:55,27.56,839.86,54.99,74.17,100.0,0
2026-05-01T16:58:56,27.56,839.84,55.14,75.0,100.0,0
2026-05-01T16:58:57,27.56,839.84,54.87,76.67,100.0,0
2026-05-01T16:58:58,27.57,839.85,54.09,74.17,100.0,0
2026-05-01T16:58:59,27.57,839.86,53.6,75.0,100.0,0
2026-05-01T16:59:00,27.57,839.86,53.17,73.33,100.0,0
2026-05-01T16:59:01,27.57,839.85,52.74,75.0,100.0,0
2026-05-01T16:59:02,27.57,839.84,51.99,72.5,100.0,0
2026-05-01T16:59:03,27.57,839.85,51.09,74.17,100.0,0
2026-05-01T16:59:04,27.57,839.85,49.69,73.33,100.0,0
2026-05-01T16:59:05,27.58,839.87,48.14,73.33,100.0,0
2026-05-01T16:59:06,27.6,839.84,48.65,73.33,100.0,0
2026-05-01T16:59:07,27.62,839.86,49.27,73.33,100.0,0
2026-05-01T16:59:08,27.63,839.82,48.68,74.17,100.0,0
2026-05-01T16:59:09,27.66,839.84,49.55,72.5,100.0,0
2026-05-01T16:59:11,27.66,839.86,49.75,74.17,100.0,0
2026-05-01T16:59:12,27.67,839.85,50.0,73.33,100.0,0
2026-05-01T16:59:13,27.67,839.85,49.54,74.17,100.0,0
2026-05-01T16:59:14,27.68,839.82,48.92,73.33,100.0,0
2026-05-01T16:59:15,27.69,839.85,48.48,74.17,100.0,0
2026-05-01T16:59:16,27.73,839.85,49.37,75.0,100.0,0
2026-05-01T16:59:17,27.75,839.86,49.9,74.17,100.0,0
2026-05-01T16:59:18,27.75,839.85,50.05,75.0,100.0,0
2026-05-01T16:59:19,27.75,839.86,49.93,77.5,100.0,0
2026-05-01T16:59:20,27.75,839.84,49.35,77.5,100.0,0
2026-05-01T16:59:21,27.75,839.85,49.33,76.67,100.0,0
2026-05-01T16:59:22,27.75,839.83,48.8,75.83,100.0,0
2026-05-01T16:59:23,27.75,839.83,48.24,76.67,100.0,0
2026-05-01T16:59:24,27.75,839.84,46.43,75.83,100.0,0
2026-05-01T16:59:25,27.73,839.83,43.6,77.5,100.0,0
2026-05-01T16:59:26,27.74,839.83,43.62,75.83,100.0,0
2026-05-01T16:59:27,27.73,839.81,43.0,77.5,100.0,0
2026-05-01T16:59:28,27.74,839.85,42.53,75.83,100.0,0
2026-05-01T16:59:29,27.74,839.82,40.64,75.0,100.0,0
2026-05-01T16:59:30,27.74,839.85,41.29,75.83,100.0,0
2026-05-01T16:59:31,27.73,839.85,40.73,74.17,100.0,0
2026-05-01T16:59:32,27.73,839.84,39.27,75.83,100.0,0
2026-05-01T16:59:33,27.73,839.84,39.64,74.17,100.0,0
2026-05-01T16:59:34,27.73,839.83,39.91,76.67,100.0,0
2026-05-01T16:59:35,27.73,839.82,40.05,79.17,100.0,0
2026-05-01T16:59:36,27.73,839.84,40.04,77.5,100.0,0
2026-05-01T16:59:37,27.73,839.82,39.91,77.5,100.0,0
2026-05-01T16:59:38,27.76,839.83,40.7,77.5,100.0,0
2026-05-01T16:59:39,27.83,839.83,42.02,78.33,100.0,0
2026-05-01T16:59:40,27.97,839.86,45.96,78.33,100.0,0
2026-05-01T16:59:41,27.96,839.84,48.02,78.33,100.0,0
2026-05-01T16:59:42,27.94,839.82,48.66,75.83,100.0,0
2026-05-01T16:59:43,27.93,839.86,48.9,75.83,100.0,0
2026-05-01T16:59:44,27.95,839.86,48.78,74.17,100.0,0
2026-05-01T16:59:45,28.08,839.85,49.16,75.0,100.0,0
2026-05-01T16:59:46,28.05,839.83,48.99,75.0,100.0,0
2026-05-01T16:59:47,28.04,839.84,48.57,75.0,100.0,0
2026-05-01T16:59:49,28.05,839.83,48.23,75.83,100.0,0
2026-05-01T16:59:50,28.05,839.85,48.14,75.0,100.0,0
2026-05-01T16:59:51,28.06,839.84,48.14,75.0,100.0,0
2026-05-01T16:59:52,28.05,839.84,48.91,76.67,100.0,0
2026-05-01T16:59:53,28.04,839.85,49.0,78.33,100.0,0
2026-05-01T16:59:54,28.05,839.84,49.36,78.33,100.0,0
2026-05-01T16:59:55,28.05,839.85,49.78,76.67,100.0,0
2026-05-01T16:59:56,28.13,839.86,50.39,77.5,100.0,0
2026-05-01T16:59:57,28.13,839.85,50.63,75.83,100.0,0
2026-05-01T16:59:58,28.13,839.88,50.65,78.33,100.0,0
2026-05-01T16:59:59,28.14,839.84,50.55,77.5,100.0,0
2026-05-01T17:00:00,28.15,839.86,50.29,78.33,100.0,0
2026-05-01T17:00:01,28.17,839.86,50.75,79.17,100.0,0
2026-05-01T17:00:02,28.17,839.86,50.11,79.17,100.0,0
2026-05-01T17:00:03,28.2,839.86,49.99,81.67,100.0,0
2026-05-01T17:00:04,28.18,839.85,47.52,79.17,100.0,0
2026-05-01T17:00:05,28.19,839.85,46.94,80.0,100.0,0
2026-05-01T17:00:06,28.2,839.87,47.69,79.17,100.0,0
2026-05-01T17:00:07,28.2,839.89,47.46,79.17,100.0,0
2026-05-01T17:00:08,28.21,839.87,47.76,80.83,100.0,0
2026-05-01T17:00:09,28.23,839.85,48.51,79.17,100.0,0
2026-05-01T17:00:10,28.27,839.86,51.75,80.0,100.0,0
2026-05-01T17:00:11,28.28,839.86,53.62,76.67,100.0,0
2026-05-01T17:00:12,28.31,839.82,55.61,76.67,100.0,0
2026-05-01T17:00:13,28.3,839.86,56.09,75.83,100.0,0
2026-05-01T17:00:14,28.29,839.85,55.79,77.5,100.0,0
2026-05-01T17:00:15,28.28,839.83,55.54,75.83,100.0,0
2026-05-01T17:00:16,28.27,839.86,53.95,75.83,100.0,0
2026-05-01T17:00:17,28.24,839.87,49.88,79.17,100.0,0
2026-05-01T17:00:18,28.24,839.83,47.93,82.5,100.0,0
2026-05-01T17:00:19,28.22,839.85,46.0,85.83,100.0,0
2026-05-01T17:00:20,28.2,839.86,42.51,84.17,100.0,0
2026-05-01T17:00:21,28.18,839.83,38.11,84.17,100.0,0
2026-05-01T17:00:22,28.19,839.84,39.46,84.17,100.0,0
2026-05-01T17:00:23,28.34,839.86,43.73,78.33,100.0,0
2026-05-01T17:00:24,28.46,839.86,46.85,77.5,100.0,0
2026-05-01T17:00:25,28.67,839.85,48.35,78.33,100.0,0
2026-05-01T17:00:27,28.77,839.85,49.75,77.5,100.0,0
2026-05-01T17:00:28,28.71,839.86,51.02,77.5,100.0,0
2026-05-01T17:00:29,28.63,839.87,52.26,77.5,100.0,0
2026-05-01T17:00:30,28.62,839.87,52.28,76.67,100.0,0
2026-05-01T17:00:31,28.59,839.86,50.8,79.17,100.0,0
2026-05-01T17:00:32,28.58,839.89,49.39,77.5,100.0,0
2026-05-01T17:00:33,28.57,839.9,48.24,76.67,100.0,0
2026-05-01T17:00:34,28.54,839.86,45.41,78.33,100.0,0
2026-05-01T17:00:35,28.42,839.83,37.01,75.0,100.0,0
2026-05-01T17:00:36,28.37,839.81,33.9,75.0,100.0,0
2026-05-01T17:00:37,28.51,839.82,39.43,78.33,100.0,0
2026-05-01T17:00:38,28.72,839.86,44.86,76.67,100.0,0
2026-05-01T17:00:39,28.73,839.84,50.0,75.83,100.0,0
2026-05-01T17:00:40,28.75,839.86,53.44,75.83,100.0,0
2026-05-01T17:00:41,28.69,839.88,54.73,75.0,100.0,0
2026-05-01T17:00:42,28.68,839.86,56.26,75.83,100.0,0
2026-05-01T17:00:43,28.68,839.86,56.99,75.0,100.0,0
2026-05-01T17:00:44,28.71,839.89,57.7,75.0,100.0,0
2026-05-01T17:00:45,28.68,839.86,57.08,75.83,100.0,0
2026-05-01T17:00:46,28.67,839.89,55.99,75.83,100.0,0
2026-05-01T17:00:47,28.66,839.86,54.34,75.0,100.0,0
2026-05-01T17:00:48,28.65,839.85,51.83,73.33,100.0,0
2026-05-01T17:00:49,28.68,839.85,54.12,75.83,100.0,0
2026-05-01T17:00:50,28.7,839.84,56.89,75.83,100.0,0
2026-05-01T17:00:51,28.72,839.87,59.25,79.17,100.0,0
2026-05-01T17:00:52,28.73,839.82,60.71,80.0,100.0,0
2026-05-01T17:00:53,28.77,839.85,62.19,75.0,100.0,0
2026-05-01T17:00:54,28.81,839.87,63.12,75.0,100.0,0
2026-05-01T17:00:55,28.84,839.87,64.03,73.33,100.0,0
2026-05-01T17:00:56,28.87,839.88,64.8,73.33,100.0,0
2026-05-01T17:00:57,28.82,839.9,64.34,73.33,100.0,0
2026-05-01T17:00:58,28.8,839.89,62.85,72.5,100.0,0
