timestamp,temperature_c,pressure_hpa,humidity_percent,light_lux,distance_cm,object_detected
2026-05-01T16:46:57,26.77,839.75,20.28,37.5,16.0,1
2026-05-01T16:46:58,26.77,839.74,20.31,38.33,18.0,1
2026-05-01T16:46:59,26.77,839.74,20.31,38.33,20.0,1
2026-05-01T16:47:00,26.77,839.73,20.3,38.33,17.9,1
2026-05-01T16:47:01,26.77,839.73,20.33,37.5,15.9,1
2026-05-01T16:47:02,26.78,839.72,20.38,38.33,17.6,1
2026-05-01T16:47:04,26.78,839.76,20.38,38.33,18.4,1
2026-05-01T16:47:05,26.78,839.78,20.34,37.5,14.4,1
2026-05-01T16:47:06,26.78,839.73,20.34,37.5,11.3,1
2026-05-01T16:47:07,26.78,839.72,20.35,37.5,13.4,1
2026-05-01T16:47:08,26.78,839.74,20.37,38.33,22.3,1
2026-05-01T16:47:09,26.78,839.74,20.37,39.17,20.9,1
2026-05-01T16:47:10,26.79,839.75,20.35,37.5,100.0,0
2026-05-01T16:47:11,26.79,839.73,20.32,37.5,16.9,1
2026-05-01T16:47:12,26.79,839.75,20.31,37.5,17.5,1
2026-05-01T16:47:13,26.79,839.73,20.32,38.33,19.3,1
2026-05-01T16:47:14,26.79,839.73,20.32,38.33,18.1,1
2026-05-01T16:47:15,26.79,839.69,20.32,38.33,18.8,1
2026-05-01T16:47:16,26.79,839.74,20.31,38.33,18.4,1
2026-05-01T16:47:17,26.8,839.76,20.29,38.33,20.5,1
2026-05-01T16:47:18,26.8,839.76,20.26,38.33,20.2,1
2026-05-01T16:47:19,26.8,839.72,20.26,39.17,19.5,1
2026-05-01T16:47:20,26.8,839.77,20.25,39.17,21.1,1
2026-05-01T16:47:21,26.8,839.75,20.25,38.33,19.7,1
2026-05-01T16:47:22,26.8,839.74,20.25,38.33,21.6,1
2026-05-01T16:47:23,26.81,839.74,20.25,38.33,20.8,1
2026-05-01T16:47:24,26.8,839.75,20.23,39.17,20.7,1
2026-05-01T16:47:25,26.8,839.73,20.2,40.0,22.7,1
2026-05-01T16:47:27,26.8,839.73,20.2,40.83,23.1,1
2026-05-01T16:47:28,26.81,839.76,20.19,40.0,24.3,1
2026-05-01T16:47:29,26.81,839.74,20.17,40.83,24.6,1
2026-05-01T16:47:30,26.81,839.76,20.16,40.0,23.7,1
2026-05-01T16:47:31,26.8,839.74,20.15,40.0,24.1,1
2026-05-01T16:47:32,26.8,839.74,20.13,40.0,25.0,1
2026-05-01T16:47:33,26.81,839.75,20.15,40.0,24.9,1
2026-05-01T16:47:34,26.81,839.75,20.16,40.0,25.6,1
2026-05-01T16:47:35,26.8,839.7,20.16,40.0,23.7,1
2026-05-01T16:47:36,26.81,839.75,20.13,40.0,23.4,1
2026-05-01T16:47:37,26.81,839.75,20.1,40.0,23.8,1
2026-05-01T16:47:38,26.8,839.72,20.08,40.0,24.5,1
2026-05-01T16:47:39,26.8,839.73,20.09,40.0,24.1,1
2026-05-01T16:47:40,26.81,839.77,20.16,40.0,23.6,1
2026-05-01T16:47:41,26.81,839.75,20.21,40.0,24.3,1
2026-05-01T16:47:42,26.81,839.74,20.22,40.0,23.4,1
2026-05-01T16:47:43,26.82,839.77,20.22,40.0,25.5,1
2026-05-01T16:47:44,26.82,839.74,20.21,40.0,25.3,1
2026-05-01T16:47:45,26.81,839.74,20.19,40.0,25.5,1
2026-05-01T16:47:46,26.81,839.73,20.18,40.0,26.3,1
2026-05-01T16:47:47,26.81,839.79,20.21,40.83,25.8,1
2026-05-01T16:47:48,26.81,839.77,20.24,40.83,24.2,1
2026-05-01T16:47:49,26.82,839.76,20.25,40.0,25.5,1
2026-05-01T16:47:51,26.81,839.73,20.26,40.0,25.1,1
2026-05-01T16:47:52,26.81,839.75,20.25,40.0,24.5,1
2026-05-01T16:47:53,26.81,839.7,20.26,40.0,24.7,1
2026-05-01T16:47:54,26.81,839.71,20.26,40.0,27.4,1
2026-05-01T16:47:55,26.81,839.74,20.27,40.0,26.5,1
2026-05-01T16:47:56,26.82,839.74,20.26,40.0,24.5,1
2026-05-01T16:47:57,26.82,839.75,20.18,40.0,24.4,1
2026-05-01T16:47:58,26.81,839.74,20.09,40.0,24.2,1
2026-05-01T16:47:59,26.81,839.74,20.01,40.0,23.6,1
2026-05-01T16:48:00,26.8,839.72,19.92,40.0,24.9,1
2026-05-01T16:48:01,26.79,839.71,19.87,40.0,24.7,1
2026-05-01T16:48:02,26.79,839.73,19.87,40.0,23.4,1
2026-05-01T16:48:03,26.8,839.74,19.93,40.0,22.8,1
2026-05-01T16:48:04,26.79,839.73,19.95,40.0,24.4,1
2026-05-01T16:48:05,26.8,839.75,19.98,40.0,25.2,1
2026-05-01T16:48:06,26.8,839.75,20.04,40.0,25.1,1
2026-05-01T16:48:07,26.8,839.74,20.07,39.17,23.7,1
